global_idx|puzzle|status|n_steps|empty_remaining|wrong_placements|technique_counts
39148|987600000650000700000000000400030080005800900000002001006900500000040002000001030|SOLVED_CLEAN|59|0|0|{'DeepResonance': 6, 'D2B': 1, 'KrakenFish': 2, 'nakedSingle': 16, 'FPCE': 1, 'crossHatch': 27, 'lastRemaining': 12, 'fullHouse': 2}
39149|980700600750000090006000000400030000020000004007600080005900070000020100000001003|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 41, 'lastRemaining': 6, 'fullHouse': 1}
39150|987600000650000900000000070040030000006800700000002001008900500000010020000004003|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPCE': 1, 'crossHatch': 43, 'KrakenFish': 1, 'ALS_XYWing': 8, 'FPC': 1, 'LZWing': 5, 'ALS_XZ': 5, 'nakedSingle': 11, 'lastRemaining': 3, 'SimpleColoring': 1}
39151|987600000650000900000000060040000003005800600000020010009500700000030040000001002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPC': 2, 'nakedSingle': 14, 'crossHatch': 25, 'ALS_XZ': 1, 'KrakenFish': 1, 'FPCE': 1, 'lastRemaining': 15, 'fullHouse': 1}
39152|100050000007000200600300010060900050300610000004002000000008400000000007900060030|SOLVED_CLEAN|60|0|0|{'D2B': 1, 'FPCE': 1, 'nakedSingle': 21, 'crossHatch': 23, 'ALS_XZ': 4, 'AlignedPairExcl': 1, 'ALS_XYWing': 4, 'KrakenFish': 2, 'FPC': 2, 'lastRemaining': 10, 'LZWing': 5, 'fullHouse': 2}
39153|980700000650000000007000900400900600008050030000002001006400800000010050000003002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 7, 'FPCE': 1, 'ALS_XZ': 6, 'FPC': 1, 'nakedSingle': 13, 'crossHatch': 28, 'lastRemaining': 12, 'fullHouse': 4}
39154|100050000007000006080007040200913000000000002000500300014000008060000070900030100|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'D2B': 2, 'FPC': 2, 'nakedSingle': 10, 'SimpleColoring': 2, 'LZWing': 1, 'crossHatch': 31, 'ALS_XZ': 6, 'ALS_XYWing': 4, 'lastRemaining': 12, 'XWing': 1, 'fullHouse': 2}
39155|980700600500090000007006000040000030009080700000200001005060800000300004000001020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPF': 1, 'nakedSingle': 15, 'XCycle': 2, 'FPC': 2, 'ALS_XYWing': 1, 'fullHouse': 7, 'crossHatch': 22, 'lastRemaining': 11}
39156|100050700450000000009200000000800090006000002040030500000600008700004100030010000|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'FPF': 1, 'FPC': 3, 'KrakenFish': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 5, 'crossHatch': 21, 'lastRemaining': 23, 'fullHouse': 6}
39157|000000035400000060003060008008050006010002000700400000009030050020001000000700900|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'FPF': 1, 'crossHatch': 39, 'KrakenFish': 2, 'ALS_XYWing': 1, 'FPC': 1, 'SimpleColoring': 1, 'ALS_XZ': 1, 'XWing': 1, 'nakedSingle': 5, 'lastRemaining': 11, 'fullHouse': 3}
39158|980700000600050900004000070300500800050080000000002001060090300001000004000007020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPF': 1, 'FPCE': 1, 'nakedSingle': 11, 'ALS_XZ': 3, 'FPC': 3, 'crossHatch': 33, 'DeathBlossom': 1, 'LZWing': 2, 'ALS_XYWing': 1, 'lastRemaining': 5, 'fullHouse': 5}
39159|100006009000080200000700050030040000008000000900005060002000800500900070040030005|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 30, 'FPC': 2, 'Swordfish': 1, 'ALS_XZ': 1, 'nakedSingle': 13, 'lastRemaining': 13, 'fullHouse': 1}
39160|100050009007000000080200040008600070500000100000000300004802000000090003060007020|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPCE': 2, 'FPC': 1, 'nakedSingle': 18, 'crossHatch': 23, 'lastRemaining': 11, 'fullHouse': 4}
39161|100006080050700000009030000200000008000002600004010020030090200600004010007000005|SOLVED_CLEAN|59|0|0|{'DeepResonance': 7, 'ALS_XYWing': 5, 'FPC': 4, 'crossHatch': 21, 'ALS_XZ': 5, 'nakedSingle': 25, 'LZWing': 8, 'SimpleColoring': 2, 'KrakenFish': 1, 'lastRemaining': 7, 'fullHouse': 2}
39162|100050009000009030006200004200010000030004900005600000000000870500000000070008300|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'FPF': 1, 'D2B': 3, 'crossHatch': 27, 'FPC': 2, 'ALS_XZ': 6, 'ALS_XYWing': 2, 'nakedSingle': 7, 'LZWing': 1, 'XCycle': 1, 'lastRemaining': 16, 'fullHouse': 3}
39163|100000700056009000009200050040000000090005060800070003000604020000000001000030800|SOLVED_CLEAN|60|0|0|{'DeepResonance': 4, 'FPF': 1, 'FPCE': 1, 'crossHatch': 41, 'nakedSingle': 10, 'lastRemaining': 5, 'LZWing': 3, 'XCycle': 1, 'fullHouse': 1}
39164|100050009007000200060200000004700300000004060800090001300001050081900003000030000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'ALS_XZ': 8, 'FPC': 3, 'crossHatch': 23, 'FPCE': 1, 'nakedSingle': 14, 'lastRemaining': 13, 'LZWing': 2, 'fullHouse': 3}
39165|100050080007100006090002000000038600300500020000020400019000007004000000800005010|SOLVED_CLEAN|58|0|0|{'DeepResonance': 5, 'FPF': 1, 'D2B': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 17, 'crossHatch': 21, 'lastRemaining': 12, 'fullHouse': 4}
39166|100400009007000000080003500040300600001005000900000002000608020060030400700504060|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'KrakenFish': 1, 'D2B': 1, 'crossHatch': 26, 'FPCE': 1, 'nakedSingle': 16, 'lastRemaining': 11, 'fullHouse': 2}
39167|100006700000080030000200004048000000700300002900007600070000500500600090019005000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'D2B': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 18, 'crossHatch': 30, 'LZWing': 1, 'lastRemaining': 5, 'fullHouse': 2, 'SimpleColoring': 1}
39168|100000009000100030009002500204000008800004900060070000000060070010300000008005004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 7, 'FPCE': 1, 'nakedSingle': 16, 'LZWing': 2, 'crossHatch': 31, 'XWing': 2, 'ALS_XZ': 2, 'lastRemaining': 11}
39169|980760000700050900004000000600800700030000040002000001000590600000080002000001030|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'ALS_XZ': 2, 'D2B': 1, 'crossHatch': 30, 'LZWing': 1, 'FPC': 2, 'nakedSingle': 12, 'ALS_XYWing': 1, 'lastRemaining': 12, 'fullHouse': 2}
39170|400000006070500090002000300010895000000001000000370080300000400050008070006000002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 35, 'LZWing': 5, 'nakedSingle': 15, 'ALS_XYWing': 6, 'FPC': 2, 'ALS_XZ': 5, 'lastRemaining': 5, 'fullHouse': 1}
39171|980700000600000700007050090040000003009800500000020010006500800000030002000001040|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'FPCE': 1, 'crossHatch': 29, 'lastRemaining': 16, 'nakedSingle': 8, 'fullHouse': 4}
39172|100006009050000002009020040000300400000000270004070008300001000007090800060500000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPF': 1, 'crossHatch': 32, 'D2B': 1, 'LZWing': 2, 'FPC': 3, 'nakedSingle': 9, 'ALS_XYWing': 1, 'lastRemaining': 11, 'fullHouse': 2}
39173|980700000650000000007090800700800600000040050000003002006100900000050030000002004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'crossHatch': 25, 'ALS_XZ': 9, 'LZWing': 4, 'lastRemaining': 9, 'ALS_XYWing': 5, 'FPC': 2, 'nakedSingle': 23, 'SimpleColoring': 1}
39174|980700000600000870007050000040000003006900050000020100008500090000030200000001004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'FPF': 1, 'crossHatch': 23, 'XCycle': 1, 'ALS_XZ': 1, 'ALS_XYWing': 2, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 18, 'lastRemaining': 13, 'fullHouse': 1}
39175|980700000607000800000050000070004030030020001009000500008600700000030004000001020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPF': 1, 'nakedSingle': 12, 'crossHatch': 26, 'FPC': 3, 'ALS_XYWing': 3, 'ALS_XZ': 4, 'lastRemaining': 14, 'LZWing': 1, 'fullHouse': 3}
39176|980700000600050000005008600500004900004030020000000001050009800000200030000010007|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPF': 1, 'FPC': 1, 'crossHatch': 29, 'LZWing': 1, 'FPCE': 1, 'nakedSingle': 23, 'lastRemaining': 3, 'fullHouse': 1, 'SimpleColoring': 2, 'XWing': 1}
39177|980700000600000700007050000060040030020000001009800500008500600000030004000001020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'D2B': 1, 'FPCE': 1, 'FPC': 3, 'LZWing': 1, 'ALS_XZ': 5, 'ALS_XYWing': 1, 'nakedSingle': 3, 'crossHatch': 35, 'lastRemaining': 11, 'SimpleColoring': 1, 'XCycle': 1, 'fullHouse': 4}
39178|980700000700060000005008700800004900000300060000020001070005400004100030000000002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'D2B': 1, 'FPC': 3, 'nakedSingle': 19, 'ALS_XYWing': 5, 'crossHatch': 23, 'SimpleColoring': 1, 'XWing': 1, 'ALS_XZ': 3, 'lastRemaining': 11, 'fullHouse': 2}
39179|987600000650000700000000000040050030009800600000002001008500900000030020000001004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPCE': 2, 'FPC': 1, 'nakedSingle': 9, 'crossHatch': 26, 'ALS_XZ': 7, 'SimpleColoring': 2, 'lastRemaining': 14, 'fullHouse': 7}
39180|980700000600050900004000070500600800030090000000002001090060300001000004000007020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'D2B': 1, 'crossHatch': 29, 'nakedSingle': 6, 'XWing': 1, 'LZWing': 2, 'ALS_XZ': 2, 'lastRemaining': 22, 'fullHouse': 1}
39181|980700000600000900005000070040030080008900500000002001006500800000010030000004002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 8, 'FPF': 1, 'LZWing': 5, 'FPC': 1, 'nakedSingle': 22, 'crossHatch': 26, 'lastRemaining': 6, 'fullHouse': 3, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'SimpleColoring': 1}
39182|003400700050000002700002060008040000300097800070800003600010050007900400010000000|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'D2B': 2, 'KrakenFish': 1, 'crossHatch': 33, 'FPC': 2, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 15, 'lastRemaining': 4}
39183|000000009400080200000300010205040000010700000008060500090600070000000003800020600|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'KrakenFish': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 22, 'crossHatch': 25, 'lastRemaining': 8, 'fullHouse': 3}
39184|000050080050080103000100006200000007030500010004090000007004000060800030900020000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPF': 1, 'FPCE': 2, 'nakedSingle': 8, 'crossHatch': 26, 'lastRemaining': 18, 'fullHouse': 4}
39185|003050009400000200000073000200000040060000800009010005000800060000030500001005007|SOLVED_CLEAN|60|0|0|{'DeepResonance': 3, 'FPF': 1, 'crossHatch': 41, 'KrakenFish': 1, 'LZWing': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 9, 'lastRemaining': 7, 'fullHouse': 1}
39186|003006700400100000090020000200000005008000307010000040000090000005008003000705608|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'FPCE': 1, 'crossHatch': 42, 'ALS_XZ': 7, 'FPC': 2, 'nakedSingle': 4, 'lastRemaining': 10, 'LZWing': 1, 'SueDeCoq': 1, 'ALS_XYWing': 2, 'XCycle': 1}
39187|000406009400700020009020000200060007070800000005000800001000300000001050900040016|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPCE': 1, 'nakedSingle': 9, 'crossHatch': 41, 'lastRemaining': 5, 'fullHouse': 1}
39188|003050700000100006090000000240030000039000500800700020000008010070040900000600002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 39, 'FPCE': 1, 'nakedSingle': 9, 'lastRemaining': 8, 'fullHouse': 1}
39189|003006000050100000600070040010005000006300800800090002000000090060000027900020004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'D2B': 1, 'crossHatch': 28, 'lastRemaining': 10, 'nakedSingle': 11, 'FPC': 5, 'fullHouse': 4, 'ALS_XYWing': 2, 'KrakenFish': 1, 'ALS_XZ': 7, 'LZWing': 1}
39190|000004006030000080004010700000120000007500200900070000001200500080000003600000090|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'FPF': 1, 'ALS_XZ': 6, 'crossHatch': 30, 'LZWing': 6, 'ALS_XYWing': 14, 'nakedSingle': 5, 'FPC': 1, 'KrakenFish': 1, 'SimpleColoring': 1, 'XCycle': 1, 'lastRemaining': 17, 'fullHouse': 5}
39191|003400700050009000600030001090003600004500000700020010006000020800070100000300008|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'D2B': 1, 'FPC': 4, 'LZWing': 3, 'ALS_XZ': 6, 'KrakenFish': 1, 'ALS_XYWing': 9, 'nakedSingle': 18, 'crossHatch': 23, 'SimpleColoring': 2, 'lastRemaining': 11, 'fullHouse': 1}
39192|100006700050000020009000004000073000000000010800610300040300090002900005000008600|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPC': 2, 'ALS_XYWing': 2, 'FPCE': 1, 'nakedSingle': 28, 'crossHatch': 21, 'lastRemaining': 7}
39193|023006000006000100700000040000070090000302800000090005008000000500040007060100300|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'LZWing': 4, 'ALS_XZ': 2, 'KrakenFish': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 18, 'crossHatch': 29, 'SimpleColoring': 1, 'lastRemaining': 9, 'fullHouse': 2}
39194|003406000000100006000020500040300008001602000900000020000000070500070900008004001|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'D2B': 1, 'FPCE': 1, 'crossHatch': 19, 'nakedSingle': 15, 'ALS_XZ': 7, 'ALS_XYWing': 2, 'FPC': 1, 'LZWing': 3, 'SimpleColoring': 1, 'lastRemaining': 15, 'fullHouse': 7}
39195|000000080000009120008010004030600000001070040900005000007020400500007002060300007|SOLVED_CLEAN|58|0|0|{'FPF': 1, 'FPC': 2, 'crossHatch': 37, 'ALS_XYWing': 1, 'nakedSingle': 12, 'lastRemaining': 5, 'XWing': 1, 'LZWing': 1, 'XCycle': 1, 'ALS_XZ': 1}
39196|003406000000100006000020500010300008004602000900000020000000070500070900008001004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 7, 'D2B': 1, 'FPC': 4, 'nakedSingle': 13, 'ALS_XZ': 8, 'fullHouse': 3, 'ALS_XYWing': 3, 'LZWing': 4, 'crossHatch': 32, 'lastRemaining': 6}
39197|003000700400080006090000010001000600070000090500004002000048300800020005000065000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPC': 3, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 30, 'lastRemaining': 11, 'fullHouse': 3}
39198|003006080050100000900070004010500000006007400700090000002008003000700800000000620|SOLVED_CLEAN|59|0|0|{'DeepResonance': 6, 'FPF': 1, 'D2B': 2, 'FPCE': 1, 'nakedSingle': 14, 'crossHatch': 30, 'lastRemaining': 6, 'SimpleColoring': 1, 'fullHouse': 5}
39199|003006080400000200000720000060001003700090000001000050008005001000000068900000400|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'FPF': 1, 'SimpleColoring': 2, 'FPC': 5, 'ALS_XZ': 6, 'nakedSingle': 11, 'LZWing': 4, 'crossHatch': 35, 'ALS_XYWing': 2, 'KrakenFish': 1, 'DeathBlossom': 1, 'lastRemaining': 7, 'fullHouse': 1}
39200|003050700400009000080200000200000350006010007000000610000004000005030070900800003|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPF': 1, 'lastRemaining': 17, 'LZWing': 1, 'FPCE': 1, 'nakedSingle': 7, 'crossHatch': 28, 'fullHouse': 5}
39201|003000009050100200600000000000000003300060070080005400000002800700090004010504000|SOLVED_CLEAN|60|0|0|{'DeepResonance': 3, 'D2B': 2, 'FPC': 2, 'nakedSingle': 13, 'crossHatch': 34, 'ALS_XZ': 9, 'ALS_XYWing': 1, 'KrakenFish': 1, 'XWing': 1, 'lastRemaining': 7, 'fullHouse': 2}
39202|003006000406080100080100000030001400000900000900070050040008600002000004000500072|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'D2B': 1, 'KrakenFish': 1, 'crossHatch': 39, 'FPCE': 1, 'nakedSingle': 10, 'lastRemaining': 6, 'fullHouse': 1}
39203|003006000000180200080070000200700100070090000005000004010800900000005003004000060|SOLVED_CLEAN|60|0|0|{'DeepResonance': 8, 'FPC': 1, 'nakedSingle': 15, 'crossHatch': 19, 'LZWing': 3, 'ALS_XYWing': 2, 'ALS_XZ': 4, 'lastRemaining': 19, 'XWing': 1, 'fullHouse': 6}
39204|000001004030000090005070200000807600008620000500000000007060800040000001900000030|SOLVED_CLEAN|60|0|0|{'DeepResonance': 3, 'FPF': 1, 'D2B': 2, 'LZWing': 2, 'ALS_XYWing': 2, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 34, 'lastRemaining': 14}
39205|000000000053000000026009005000040080000700100002005009000080700200100040090006003|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'FPCE': 1, 'ALS_XZ': 14, 'crossHatch': 29, 'ALS_XYWing': 13, 'nakedSingle': 16, 'SimpleColoring': 1, 'LZWing': 2, 'lastRemaining': 11, 'fullHouse': 3}
39206|020000080006009100700030000000510400000004001001690000300000002080000070004005600|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'DeepResonance': 2, 'D2B': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 20, 'crossHatch': 25, 'lastRemaining': 9, 'fullHouse': 2}
39207|003006080000100200000070005005000068070000900600004003504008000000090000910200000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'D2B': 1, 'FPC': 1, 'nakedSingle': 7, 'crossHatch': 30, 'ALS_XZ': 8, 'ALS_XYWing': 6, 'LZWing': 7, 'lastRemaining': 12, 'fullHouse': 8}
39208|020400080006000003700002500000910600010008040000040000300000000080020090005800007|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'DeepResonance': 2, 'FPC': 2, 'nakedSingle': 15, 'crossHatch': 33, 'SimpleColoring': 3, 'lastRemaining': 8, 'ALS_XZ': 1}
39209|020000009400000030008070500005001800030800002000700040000067001000010090001500600|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'ALS_XZ': 1, 'D2B': 2, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 25, 'lastRemaining': 15, 'fullHouse': 6}
39210|020000009000080100700003060004070000307000050010030008600007030000020900005004000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'D2B': 1, 'LZWing': 4, 'ALS_XZ': 7, 'ALS_XYWing': 6, 'FPC': 1, 'crossHatch': 23, 'lastRemaining': 15, 'XWing': 1, 'nakedSingle': 16, 'fullHouse': 3}
39211|020000089400080030000007100001005000300020008000600000000000003005000600930040020|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'FPCE': 1, 'crossHatch': 35, 'FPC': 1, 'ALS_XYWing': 6, 'ALS_XZ': 5, 'SimpleColoring': 1, 'nakedSingle': 13, 'LZWing': 1, 'lastRemaining': 7, 'fullHouse': 3}
39212|020006700400080030000200000006000500030090040800000013000700000002005400900040001|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPCE': 1, 'LZWing': 2, 'FPC': 3, 'crossHatch': 27, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'KrakenFish': 1, 'nakedSingle': 13, 'lastRemaining': 10, 'fullHouse': 5}
39213|020006700400100000008000005070003090000800001000020300500700000030090060001000004|SOLVED_CLEAN|60|0|0|{'DeepResonance': 5, 'D2B': 1, 'FPF': 1, 'crossHatch': 32, 'lastRemaining': 12, 'ALS_XZ': 8, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 9, 'LZWing': 1, 'fullHouse': 3}
39214|020006009400080030009000000006000000300700050010004900500070400000001002000840070|SOLVED_CLEAN|59|0|0|{'DeepResonance': 8, 'FPC': 4, 'LZWing': 3, 'nakedSingle': 16, 'crossHatch': 30, 'ALS_XZ': 4, 'SimpleColoring': 1, 'ALS_XYWing': 1, 'KrakenFish': 1, 'lastRemaining': 8, 'fullHouse': 1}
39215|023050000400000006080002100000018300000700004000000090002001500030000000900600070|SOLVED_CLEAN|60|0|0|{'D2B': 1, 'crossHatch': 31, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 8, 'lastRemaining': 15, 'fullHouse': 2}
39216|020006000056700030700030000000100800008090001500002070600005020040000900000040000|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'KrakenFish': 1, 'crossHatch': 30, 'LZWing': 1, 'ALS_XZ': 2, 'FPCE': 1, 'nakedSingle': 11, 'lastRemaining': 14, 'fullHouse': 2}
39217|003050009400000200080007000001060003040000000700002010500004800000600095000010060|SOLVED_CLEAN|59|0|0|{'DeepResonance': 11, 'FPCE': 1, 'crossHatch': 23, 'FPC': 6, 'ALS_XZ': 6, 'nakedSingle': 11, 'ALS_XYWing': 7, 'LZWing': 2, 'lastRemaining': 11, 'fullHouse': 7}
39218|020000780400009006000070014000000070090020800005003000300600000080010090004005000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 9, 'D2B': 1, 'FPC': 2, 'nakedSingle': 9, 'crossHatch': 32, 'lastRemaining': 8, 'fullHouse': 7}
39219|000050080000100003009002500008005040010300000700060000005000800000004090060070001|SOLVED_CLEAN|60|0|0|{'DeepResonance': 7, 'FPF': 1, 'LZWing': 3, 'nakedSingle': 8, 'XWing': 2, 'SimpleColoring': 1, 'ALS_XZ': 12, 'ALS_XYWing': 5, 'FPC': 1, 'crossHatch': 33, 'lastRemaining': 17}
39220|020400000000009200600070005000030057080700900700000010500010003001000060040800000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPF': 1, 'FPC': 3, 'crossHatch': 37, 'lastRemaining': 9, 'XWing': 1, 'LZWing': 2, 'nakedSingle': 8, 'fullHouse': 1}
39221|000006080050100200090070004009030007000000000730000010005008000004200600900040005|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPCE': 1, 'XCycle': 1, 'LZWing': 1, 'nakedSingle': 13, 'crossHatch': 31, 'lastRemaining': 13}
39222|001002300040010050500000006000700000007030800000208000900000004060000090008100200|SOLVED_CLEAN|60|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 27, 'ALS_XZ': 5, 'ALS_XYWing': 13, 'FPC': 4, 'SimpleColoring': 1, 'nakedSingle': 15, 'LZWing': 4, 'XCycle': 2, 'lastRemaining': 8, 'fullHouse': 3}
39223|003400009007080200060003040000900400300007010000020008500000004600005070010000000|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'FPC': 1, 'crossHatch': 20, 'nakedSingle': 9, 'XCycle': 2, 'ALS_XZ': 1, 'fullHouse': 9, 'SimpleColoring': 2, 'lastRemaining': 17, 'LZWing': 2, 'XWing': 1}
39224|023050000400009000060200010000570600000003400000600020300000008008000900070010050|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 16, 'crossHatch': 24, 'ALS_XZ': 4, 'FPC': 4, 'ALS_XYWing': 2, 'XWing': 1, 'lastRemaining': 10, 'fullHouse': 3}
39225|023000780400000000080002010006040000070001300900500000000900020000008130000060005|SOLVED_CLEAN|59|0|0|{'DeepResonance': 6, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 24, 'crossHatch': 17, 'lastRemaining': 13, 'SimpleColoring': 2, 'LZWing': 1, 'fullHouse': 3}
39226|000000083000001065003060090005090006070002000100400000006080050020000000400700000|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'FPF': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 14, 'crossHatch': 35, 'lastRemaining': 5, 'fullHouse': 3, 'SimpleColoring': 1}
39227|000000009000780020008102000030500600500007004007020000001070090600000005040000300|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPF': 1, 'crossHatch': 21, 'FPC': 1, 'SimpleColoring': 3, 'FPCE': 1, 'LZWing': 2, 'ALS_XYWing': 1, 'lastRemaining': 24, 'nakedSingle': 9, 'fullHouse': 2}
39228|000050009400100030060700100005900000080070000000502007300000060008090002010000400|SOLVED_CLEAN|59|0|0|{'DeepResonance': 7, 'FPF': 1, 'LZWing': 3, 'crossHatch': 22, 'FPCE': 1, 'nakedSingle': 19, 'XCycle': 1, 'lastRemaining': 10, 'fullHouse': 5}
39229|000006700000100030008020005200090004504000908000000060010007000802040000900300000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 7, 'crossHatch': 26, 'lastRemaining': 17, 'fullHouse': 7}
39230|000050080050100006000003400200070090030904600000000004060005001008090000700200000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'crossHatch': 34, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 5, 'ALS_XZ': 14, 'DeathBlossom': 1, 'SimpleColoring': 1, 'ALS_XYWing': 2, 'lastRemaining': 16, 'fullHouse': 1}
39231|000050009006700100080000040260307000310000600007000000000004008000090050002100300|SOLVED_CLEAN|59|0|0|{'DeepResonance': 11, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 18, 'crossHatch': 29, 'lastRemaining': 9, 'fullHouse': 1}
39232|000400700050009000600030010000004050000020003090500800300000060001000002040008500|SOLVED_CLEAN|60|0|0|{'DeepResonance': 9, 'FPCE': 1, 'FPC': 2, 'ALS_XYWing': 1, 'nakedSingle': 7, 'ALS_XZ': 7, 'crossHatch': 44, 'lastRemaining': 6, 'LZWing': 2}
39233|000400009050000030700030060000900008600010050004000200370005000002800000060070000|SOLVED_CLEAN|60|0|0|{'DeepResonance': 4, 'D2B': 1, 'KrakenFish': 1, 'FPC': 4, 'ALS_XZ': 2, 'crossHatch': 30, 'LZWing': 5, 'ALS_XYWing': 1, 'nakedSingle': 14, 'XWing': 1, 'lastRemaining': 10, 'fullHouse': 1}
39234|000050009000180200000007050014000000008060400900000070080020600500003000042010000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 6, 'D2B': 1, 'crossHatch': 31, 'fullHouse': 2, 'FPCE': 1, 'nakedSingle': 12, 'lastRemaining': 12}
39235|980760500700500090005000600400000000008970060007003200009380050000000100000000003|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPCE': 1, 'nakedSingle': 6, 'ALS_XZ': 5, 'ALS_XYWing': 1, 'crossHatch': 33, 'SimpleColoring': 1, 'lastRemaining': 13, 'fullHouse': 3}
