global_idx|puzzle|status|n_steps|empty_remaining|wrong_placements|technique_counts
1387|980700600750080000006000000400300020008050060000004001007090500000100040000002003|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'crossHatch': 34, 'FPCE': 1, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'KrakenFish': 1, 'nakedSingle': 14, 'lastRemaining': 7, 'LZWing': 1, 'fullHouse': 2}
1388|980700600750000080006000000400030002005600070000004500010000300007900050000002001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPC': 4, 'nakedSingle': 7, 'crossHatch': 44, 'ALS_XZ': 3, 'ALS_XYWing': 1, 'LZWing': 3, 'SimpleColoring': 3, 'XWing': 1, 'lastRemaining': 2}
1389|980700600500090070007006000400000003008900050000002400010030002005600080000001000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPCE': 1, 'nakedSingle': 18, 'crossHatch': 32, 'lastRemaining': 5, 'fullHouse': 2}
1390|980700600500080000007006000400300000009050700008002030010000020005060800000001004|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'D2B': 1, 'LZWing': 4, 'FPC': 3, 'nakedSingle': 12, 'crossHatch': 31, 'lastRemaining': 10, 'Swordfish': 1, 'ALS_XYWing': 4, 'ALS_XZ': 4, 'XCycle': 1, 'SimpleColoring': 1}
1391|980700600500060000006000070400007030008090000000402001005070900000300020000001004|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'nakedSingle': 7, 'KrakenFish': 1, 'FPC': 4, 'crossHatch': 25, 'lastRemaining': 15, 'fullHouse': 7}
1392|980700600500080070007006000400003002030000100005900060008600090000010400000002000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'FPCE': 1, 'nakedSingle': 19, 'crossHatch': 38}
1393|980700600750000080006000000430000000009020100005800090007900060000010400000003002|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 29, 'FPCE': 1, 'nakedSingle': 10, 'LZWing': 2, 'SimpleColoring': 1, 'ALS_XZ': 2, 'lastRemaining': 15, 'fullHouse': 2}
1394|980700600500900400000030080600500700052000000000001000400000000060090500005600074|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'ALS_XZ': 4, 'nakedSingle': 8, 'ALS_XYWing': 1, 'KrakenFish': 1, 'crossHatch': 42, 'FPCE': 2, 'LZWing': 3, 'lastRemaining': 5}
1395|980700600760080000005000000800004030040200001009060000008090500000300004000001020|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'D2B': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 15, 'crossHatch': 38, 'lastRemaining': 2}
1396|980700600700000050004090000500000080060000700009030002001402000000309001000010400|SOLVED_CLEAN|58|0|0|{'DeepResonance': 7, 'D2B': 1, 'crossHatch': 30, 'nakedSingle': 15, 'AlignedPairExcl': 1, 'FPC': 1, 'LZWing': 5, 'fullHouse': 3, 'lastRemaining': 8}
1397|980700600700000080006050000400000302008900060000030008020001004009500070000000100|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'nakedSingle': 11, 'LZWing': 2, 'FPC': 2, 'ALS_XZ': 1, 'crossHatch': 35, 'lastRemaining': 9, 'fullHouse': 1}
1398|980700600700500400003020000600050090050900064000007500400800900008000001000000000|SOLVED_CLEAN|58|0|0|{'FPF': 1, 'DeepResonance': 3, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 13, 'crossHatch': 22, 'lastRemaining': 16, 'fullHouse': 4}
1399|980700600750000090006000000400030002030000100005800000007900050000027300000001004|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'D2B': 2, 'LZWing': 1, 'FPC': 2, 'ALS_XZ': 1, 'ALS_XYWing': 1, 'SimpleColoring': 1, 'nakedSingle': 9, 'crossHatch': 29, 'lastRemaining': 13, 'fullHouse': 3}
1400|980700600750000090006000007040030200009800000000004001008500060000010004000002300|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'nakedSingle': 10, 'LZWing': 1, 'FPCE': 1, 'crossHatch': 33, 'lastRemaining': 10, 'fullHouse': 4}
1401|980700600700060000006000050400003005008070900000400020030200001009080500000001000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'ALS_XZ': 4, 'FPC': 4, 'crossHatch': 38, 'LZWing': 2, 'ALS_XYWing': 1, 'KrakenFish': 1, 'nakedSingle': 4, 'lastRemaining': 10, 'XCycle': 1, 'SimpleColoring': 1, 'fullHouse': 1}
1402|980700600750400000003080070500090080000200006000000100300100000070050090000004002|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'FPC': 5, 'ALS_XYWing': 1, 'nakedSingle': 13, 'crossHatch': 29, 'XWing': 1, 'lastRemaining': 9, 'fullHouse': 2}
1403|980700600500040000003009000400003050009050006000200700100000800060000007000100062|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'LZWing': 2, 'crossHatch': 33, 'KrakenFish': 2, 'FPC': 1, 'ALS_XZ': 6, 'ALS_XYWing': 4, 'nakedSingle': 16, 'SimpleColoring': 1, 'lastRemaining': 6, 'fullHouse': 2}
1404|980700600750060000006009000400000030008090700000002004030001002007050900000000010|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'ALS_XZ': 6, 'AlignedPairExcl': 1, 'ALS_XYWing': 4, 'FPC': 6, 'crossHatch': 34, 'KrakenFish': 1, 'SimpleColoring': 1, 'nakedSingle': 10, 'lastRemaining': 5, 'fullHouse': 3}
1405|980700600500400000003080050600090080030000200000004001090060030006000702000001000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'Swordfish': 1, 'ALS_XYWing': 2, 'FPC': 4, 'crossHatch': 19, 'lastRemaining': 14, 'nakedSingle': 15, 'fullHouse': 6}
1406|980700600700050000004009070400007090003060500000200001040008030007000002000100000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 5, 'FPCE': 1, 'nakedSingle': 9, 'crossHatch': 33, 'lastRemaining': 14, 'fullHouse': 1}
1407|980700600750060090006000000400003000005600080000040002010020300009500070000000001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'KrakenFish': 1, 'nakedSingle': 13, 'ALS_XZ': 10, 'FPC': 3, 'XWing': 3, 'LZWing': 3, 'SimpleColoring': 3, 'crossHatch': 40, 'ALS_XYWing': 8, 'lastRemaining': 2}
1408|980700600750000090006000000800040003007600050000002100030000002008900000000031400|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'D2B': 1, 'crossHatch': 33, 'nakedSingle': 13, 'lastRemaining': 9, 'ALS_XZ': 4, 'LZWing': 2, 'ALS_XYWing': 2, 'SimpleColoring': 1, 'XWing': 1, 'fullHouse': 2}
1409|980700600750000080006000000500040000008500070000003002100020300040000001005900060|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'FPCE': 1, 'ALS_XZ': 1, 'ALS_XYWing': 1, 'FPC': 3, 'crossHatch': 32, 'lastRemaining': 10, 'nakedSingle': 11, 'fullHouse': 1}
1410|980760000500004900003000070200010095000009042000000100100002400006080000000300000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 29, 'SimpleColoring': 2, 'FPCE': 1, 'FPC': 1, 'nakedSingle': 13, 'LZWing': 2, 'ALS_XZ': 8, 'lastRemaining': 11, 'fullHouse': 2}
1411|980700600750000090006000000400030009008900060000004002030020001007800050000001000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'nakedSingle': 14, 'LZWing': 1, 'ALS_XZ': 1, 'FPC': 2, 'FPCE': 1, 'crossHatch': 28, 'lastRemaining': 12, 'fullHouse': 1}
1412|980700600750000080006000007400030200008900000000004001009500060000010004000002300|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'D2B': 1, 'crossHatch': 29, 'SimpleColoring': 1, 'lastRemaining': 10, 'ALS_XYWing': 6, 'FPC': 3, 'LZWing': 3, 'ALS_XZ': 5, 'KrakenFish': 1, 'nakedSingle': 15, 'XWing': 1}
1413|980700600750000080006000000500040003040002100009800000005900060000030004000001200|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'FPF': 1, 'FPC': 3, 'FPCE': 1, 'ALS_XYWing': 2, 'XWing': 1, 'LZWing': 4, 'KrakenFish': 1, 'ALS_XZ': 8, 'crossHatch': 37, 'lastRemaining': 7, 'nakedSingle': 8, 'SimpleColoring': 1, 'fullHouse': 1}
1414|980760000500004900003000070200010059000009042000000100100002400006300000000080000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'FPF': 1, 'D2B': 1, 'nakedSingle': 16, 'ALS_XZ': 4, 'FPC': 1, 'XCycle': 1, 'crossHatch': 34, 'lastRemaining': 4}
1415|980700000760000900005000000040080030009600500000002001006900800000030004000001020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'nakedSingle': 13, 'crossHatch': 31, 'ALS_XZ': 1, 'KrakenFish': 1, 'LZWing': 1, 'FPC': 1, 'FPCE': 1, 'lastRemaining': 12}
1416|980700000600050900005000070040030020009800500000002004008600700000001030000000001|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPCE': 2, 'nakedSingle': 20, 'FPC': 3, 'ALS_XYWing': 1, 'crossHatch': 22, 'SimpleColoring': 1, 'ALS_XZ': 4, 'lastRemaining': 8, 'XCycle': 1, 'LZWing': 1, 'fullHouse': 3}
1417|100050009007009000080000040200001003000093020000020600040000800500030001006000070|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPCE': 2, 'nakedSingle': 21, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'crossHatch': 23, 'LZWing': 3, 'lastRemaining': 8, 'fullHouse': 5}
1418|100006700007109000680070000008090600000200004000000020006010900540000003000003050|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'D2B': 2, 'ALS_XZ': 4, 'crossHatch': 35, 'SimpleColoring': 2, 'ALS_XYWing': 3, 'nakedSingle': 19, 'lastRemaining': 2}
1419|103006000406080100080100000040003600000020090007000005500000070000900002030001800|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'FPC': 2, 'crossHatch': 35, 'FPCE': 1, 'nakedSingle': 9, 'lastRemaining': 11}
1420|100400080006080000070001004000300090090002000600040001000500200700060008005000300|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPF': 1, 'XCycle': 1, 'lastRemaining': 12, 'KrakenFish': 1, 'FPC': 1, 'SimpleColoring': 1, 'nakedSingle': 13, 'crossHatch': 27, 'LZWing': 1, 'ALS_XZ': 4, 'ALS_XYWing': 1, 'fullHouse': 5}
1421|980760000760000900005000000040003000006050800000200010007090500000400003000001020|SOLVED_CLEAN|59|0|0|{'DeepResonance': 7, 'D2B': 1, 'crossHatch': 19, 'FPC': 1, 'ALS_XZ': 7, 'ALS_XYWing': 7, 'nakedSingle': 19, 'lastRemaining': 12, 'fullHouse': 7, 'LZWing': 3}
1422|987600000650000700000000000400000030005900800000020001009800500000030020000001084|SOLVED_CLEAN|59|0|0|{'DeepResonance': 6, 'crossHatch': 31, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 16, 'fullHouse': 2, 'SimpleColoring': 2, 'lastRemaining': 8}
1423|002030000100006000050400008003020000090500070600001000080900205000000987000000040|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'nakedSingle': 13, 'FPC': 5, 'SimpleColoring': 1, 'LZWing': 3, 'KrakenFish': 1, 'ALS_XYWing': 5, 'ALS_XZ': 10, 'crossHatch': 24, 'XCycle': 1, 'lastRemaining': 9, 'fullHouse': 7}
1424|980700000760000800005000000400030050008600900000002001009400700000010002000005030|SOLVED_CLEAN|59|0|0|{'D2B': 1, 'FPCE': 2, 'SimpleColoring': 2, 'nakedSingle': 7, 'crossHatch': 27, 'LZWing': 4, 'lastRemaining': 16, 'ALS_XZ': 3, 'ALS_XYWing': 1, 'fullHouse': 6}
1425|987600000650000800000000000400030020006400700000001004008900500000020030000004001|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPC': 1, 'crossHatch': 35, 'FPCE': 1, 'lastRemaining': 17, 'nakedSingle': 5}
1426|980700600700000090006050000400000302008500070000030000020001004007800060000000100|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 15, 'crossHatch': 36, 'LZWing': 5, 'ALS_XZ': 7, 'ALS_XYWing': 5, 'FPC': 1, 'SimpleColoring': 1, 'XWing': 1, 'lastRemaining': 3, 'fullHouse': 2}
1427|987600000650000900000000000040050030008700500000002001006500800000030020000001004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'D2B': 1, 'ALS_XZ': 7, 'FPC': 5, 'crossHatch': 29, 'nakedSingle': 13, 'SimpleColoring': 3, 'ALS_XYWing': 5, 'DeathBlossom': 1, 'lastRemaining': 10, 'fullHouse': 1}
1428|987000000650900700004000000700400600000050030000002001008600900000010020000003005|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'D2B': 1, 'FPCE': 1, 'crossHatch': 28, 'XWing': 3, 'ALS_XZ': 14, 'ALS_XYWing': 6, 'nakedSingle': 5, 'LZWing': 5, 'lastRemaining': 16, 'Swordfish': 1, 'SimpleColoring': 1, 'fullHouse': 8}
1429|000000080050009100700030004008500000300070002000001090600000040002000007037040600|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPF': 1, 'nakedSingle': 17, 'crossHatch': 24, 'KrakenFish': 1, 'FPCE': 1, 'SimpleColoring': 2, 'LZWing': 10, 'ALS_XZ': 7, 'FPC': 1, 'ALS_XYWing': 2, 'XCycle': 2, 'XWing': 1, 'lastRemaining': 12, 'fullHouse': 1}
1430|980700000760000500005000000500040030008600900000003002009800600000010004000002010|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'D2B': 2, 'ALS_XYWing': 3, 'FPC': 2, 'ALS_XZ': 4, 'LZWing': 4, 'crossHatch': 31, 'SimpleColoring': 1, 'KrakenFish': 1, 'nakedSingle': 12, 'lastRemaining': 10, 'fullHouse': 2}
1431|100000000056080000089100500000000003600090800030007020000004070500060100002000054|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPC': 2, 'crossHatch': 21, 'KrakenFish': 2, 'nakedSingle': 15, 'ALS_XZ': 5, 'ALS_XYWing': 13, 'SueDeCoq': 1, 'SimpleColoring': 1, 'Swordfish': 1, 'LZWing': 2, 'lastRemaining': 14, 'fullHouse': 6}
1432|120000700007000036600070010000004090540900000001030600000008000000500008002010300|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 24, 'ALS_XZ': 3, 'LZWing': 3, 'ALS_XYWing': 3, 'FPC': 2, 'SimpleColoring': 2, 'nakedSingle': 18, 'lastRemaining': 11, 'fullHouse': 2}
1433|300000007010002060005000800090004000000050000000901040008000500020600090700010003|SOLVED_CLEAN|60|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPCE': 1, 'crossHatch': 41, 'lastRemaining': 4, 'ALS_XYWing': 3, 'ALS_XZ': 3, 'FPC': 2, 'nakedSingle': 10, 'fullHouse': 1, 'SimpleColoring': 3, 'LZWing': 2, 'XWing': 1}
1434|987600000650000900000000000040070030005900700000002001008700600000030020000001004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPCE': 1, 'FPC': 2, 'nakedSingle': 6, 'LZWing': 2, 'ALS_XZ': 8, 'ALS_XYWing': 2, 'KrakenFish': 1, 'crossHatch': 35, 'SimpleColoring': 2, 'lastRemaining': 10, 'fullHouse': 5}
1435|100006700000180030090070000030000090004000020800600500040801000500060100000005002|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'nakedSingle': 15, 'crossHatch': 24, 'FPCE': 1, 'ALS_XZ': 1, 'SimpleColoring': 1, 'lastRemaining': 11, 'fullHouse': 7}
1436|100400000056009000090010060000000007600005040030070200000800000500001090002000308|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPCE': 2, 'ALS_XYWing': 2, 'ALS_XZ': 1, 'nakedSingle': 20, 'crossHatch': 20, 'lastRemaining': 8, 'fullHouse': 9}
1437|020050000406009000009200600000000003300800070090004500001000000040002900000070018|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPC': 1, 'crossHatch': 25, 'FPCE': 1, 'nakedSingle': 12, 'lastRemaining': 17, 'fullHouse': 2}
1438|100006080050700000009030000000501007000020400600007010500800070004000900030000002|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'FPC': 1, 'FPCE': 1, 'crossHatch': 44, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'XWing': 1, 'nakedSingle': 7, 'lastRemaining': 4, 'fullHouse': 1}
1439|003000000050700020700031005060000800000004000007500001000000090002390007005100002|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 27, 'LZWing': 1, 'ALS_XZ': 4, 'ALS_XYWing': 4, 'KrakenFish': 1, 'nakedSingle': 13, 'XWing': 1, 'lastRemaining': 15, 'fullHouse': 3}
1440|100006080050100000096000100030000000009004007600800900000070020002003004900600500|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 15, 'crossHatch': 25, 'lastRemaining': 13, 'fullHouse': 3}
1441|100006080000080030000102006200060008007900000040001050090007000600010003005000400|SOLVED_CLEAN|58|0|0|{'DeepResonance': 7, 'nakedSingle': 22, 'crossHatch': 30, 'XWing': 1, 'Swordfish': 1, 'lastRemaining': 5, 'fullHouse': 1}
1442|000003000008040006400200700006000008050000090700004300000002009200030100005701000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'FPCE': 2, 'ALS_XZ': 4, 'nakedSingle': 10, 'crossHatch': 36, 'ALS_XYWing': 1, 'lastRemaining': 11, 'LZWing': 1}
1443|000000080400080006098700100200001300030027000009300000006005004010200900000070050|SOLVED_CLEAN|57|0|0|{'FPF': 1, 'D2B': 1, 'crossHatch': 23, 'FPCE': 1, 'nakedSingle': 18, 'lastRemaining': 9, 'fullHouse': 4}
1444|000400000400089100080013000200000050007000006040300900600000007004005020030100800|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'FPF': 1, 'crossHatch': 18, 'XCycle': 1, 'FPC': 2, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 21, 'lastRemaining': 11, 'fullHouse': 3}
1445|020006000400080200098000000000001060300500007040090300030000005004020900000700010|SOLVED_CLEAN|59|0|0|{'DeepResonance': 4, 'FPF': 1, 'XCycle': 1, 'lastRemaining': 11, 'FPCE': 1, 'nakedSingle': 11, 'ALS_XYWing': 1, 'FPC': 2, 'crossHatch': 31, 'ALS_XZ': 1, 'fullHouse': 2}
1446|020056000007100006000070040200000400030000900005001007006010008090800000000605300|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPC': 2, 'crossHatch': 34, 'FPCE': 1, 'nakedSingle': 11, 'lastRemaining': 8, 'fullHouse': 1}
1447|003000700400080060000002104040500090065090000900008000000001002500060040070000300|SOLVED_CLEAN|58|0|0|{'DeepResonance': 5, 'ALS_XYWing': 3, 'FPC': 1, 'SimpleColoring': 1, 'nakedSingle': 8, 'crossHatch': 27, 'LZWing': 2, 'ALS_XZ': 1, 'DeathBlossom': 1, 'XCycle': 1, 'lastRemaining': 16, 'fullHouse': 5}
1448|020400709400000020009000500010008000300000006005200070000060300007500090800001000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 6, 'D2B': 1, 'FPC': 2, 'LZWing': 2, 'nakedSingle': 21, 'FPCE': 1, 'crossHatch': 21, 'lastRemaining': 10, 'fullHouse': 3}
1449|020406700006009000700020000010008050007040600800900000500300000002090400000000031|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'D2B': 3, 'KrakenFish': 1, 'ALS_XZ': 9, 'ALS_XYWing': 7, 'nakedSingle': 10, 'crossHatch': 31, 'LZWing': 8, 'Swordfish': 1, 'XCycle': 1, 'lastRemaining': 10, 'fullHouse': 3}
1450|023050000056700003700000500200060007001000040000001000300020005080004090000900800|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 30, 'SimpleColoring': 1, 'ALS_XYWing': 2, 'FPCE': 1, 'nakedSingle': 18, 'lastRemaining': 6, 'fullHouse': 2}
1451|020400000006009100700030000200000950000040610001005008300070000000000800005001060|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'nakedSingle': 13, 'FPC': 3, 'KrakenFish': 4, 'LZWing': 3, 'ALS_XYWing': 5, 'ALS_XZ': 7, 'crossHatch': 23, 'lastRemaining': 17, 'fullHouse': 3}
1452|003450000000009000090230500000800010070900006004005200002004900600000070010000008|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'FPF': 1, 'D2B': 1, 'FPC': 2, 'crossHatch': 31, 'LZWing': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 10, 'lastRemaining': 7, 'fullHouse': 5}
1453|003006080000100200000070004060040007300008060005000000500000100030005090809200005|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'SimpleColoring': 1, 'FPC': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 15, 'crossHatch': 37, 'lastRemaining': 4}
1454|003006700000080020080100006200000000040060001005000030500040900090008004000910070|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'D2B': 2, 'nakedSingle': 18, 'FPCE': 1, 'crossHatch': 21, 'lastRemaining': 11, 'fullHouse': 5, 'LZWing': 4, 'ALS_XZ': 4, 'ALS_XYWing': 2, 'SimpleColoring': 1, 'XWing': 1}
1455|020006080400100000009030004000500000001090500030008020070060802000007003006000070|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPC': 1, 'crossHatch': 35, 'FPCE': 1, 'XCycle': 3, 'LZWing': 3, 'nakedSingle': 6, 'ALS_XZ': 1, 'lastRemaining': 10, 'fullHouse': 2}
1456|003400009400000200000030500008600000070001000900040002060000800001807020800090005|SOLVED_CLEAN|58|0|0|{'FPF': 1, 'crossHatch': 22, 'KrakenFish': 1, 'ALS_XZ': 2, 'ALS_XYWing': 2, 'FPCE': 1, 'nakedSingle': 22, 'lastRemaining': 12}
1457|020400000006080000700003500004000070000800390900007005300001050000200003060000001|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'nakedSingle': 12, 'crossHatch': 24, 'XWing': 1, 'SimpleColoring': 1, 'XCycle': 1, 'LZWing': 1, 'lastRemaining': 20, 'fullHouse': 2}
1458|020006009007100000600030100006000004040000920900004800060002008000500030005070000|SOLVED_CLEAN|58|0|0|{'FPF': 1, 'FPC': 2, 'FPCE': 2, 'nakedSingle': 11, 'crossHatch': 33, 'KrakenFish': 1, 'lastRemaining': 9}
1459|023006700056000020700000000080090060300002050000800004500007030009140000000000001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPC': 1, 'LZWing': 1, 'FPCE': 1, 'crossHatch': 40, 'lastRemaining': 8, 'nakedSingle': 5, 'fullHouse': 3}
1460|000006000006780002080210000070001006005900000900000300300000540010002007000040020|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'nakedSingle': 8, 'crossHatch': 30, 'FPC': 3, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'lastRemaining': 13, 'SimpleColoring': 1, 'LZWing': 2, 'fullHouse': 4}
1461|020050000406700000700002006000090000300060910060200005001008030000000800040500007|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'nakedSingle': 14, 'crossHatch': 42, 'FPCE': 1, 'LZWing': 3, 'ALS_XZ': 6, 'SimpleColoring': 2, 'lastRemaining': 1}
1462|000006000000180006600230010200008003009000070030000500300001002070040900005000040|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'D2B': 1, 'crossHatch': 18, 'FPCE': 1, 'lastRemaining': 20, 'nakedSingle': 13, 'fullHouse': 5}
1463|000406009050080030600000000070003001305000070800070000002900000000002400080010050|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPCE': 1, 'ALS_XZ': 2, 'crossHatch': 39, 'nakedSingle': 13, 'lastRemaining': 5, 'XWing': 1, 'ALS_XYWing': 2, 'SimpleColoring': 1}
1464|000006700050700003000030045030060500009002000000000001065070400800000000070040300|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'FPF': 1, 'FPCE': 1, 'lastRemaining': 12, 'nakedSingle': 15, 'crossHatch': 28, 'Swordfish': 1, 'LZWing': 2, 'ALS_XZ': 2, 'fullHouse': 2}
1465|000400080050009000600020001204805000300060002090000000030000007700000120001070060|SOLVED_CLEAN|58|0|0|{'DeepResonance': 9, 'FPCE': 1, 'nakedSingle': 9, 'crossHatch': 34, 'lastRemaining': 10, 'fullHouse': 4}
1466|000006780006000002700200050200008007000040010090300000500007008030090000001000400|SOLVED_CLEAN|59|0|0|{'DeepResonance': 5, 'FPF': 1, 'crossHatch': 32, 'XCycle': 2, 'LZWing': 1, 'nakedSingle': 10, 'ALS_XZ': 15, 'ALS_XYWing': 4, 'DeathBlossom': 1, 'FPC': 2, 'lastRemaining': 7, 'fullHouse': 5}
1467|000006000006780003080130060200000050010003008000900400060001007005000200900040000|SOLVED_CLEAN|58|0|0|{'FPF': 1, 'crossHatch': 32, 'XCycle': 1, 'FPCE': 1, 'lastRemaining': 16, 'nakedSingle': 5, 'LZWing': 2, 'ALS_XZ': 9, 'ALS_XYWing': 2, 'SimpleColoring': 1, 'fullHouse': 2}
1468|000006080050000100008100064005061408001004600000020000030900000000000007004005800|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'lastRemaining': 7, 'KrakenFish': 1, 'crossHatch': 26, 'ALS_XZ': 3, 'ALS_XYWing': 4, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 16, 'fullHouse': 6}
1469|000050700006000020700002064030900008007004200900000000002005400010000000800010030|SOLVED_CLEAN|59|0|0|{'DeepResonance': 1, 'D2B': 1, 'FPCE': 2, 'crossHatch': 33, 'KrakenFish': 2, 'FPC': 2, 'ALS_XYWing': 1, 'nakedSingle': 21}
1470|020050000406700000700002004001008000000090010040600002300000900004000830060500007|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'FPCE': 1, 'nakedSingle': 21, 'KrakenFish': 2, 'FPC': 1, 'crossHatch': 23, 'LZWing': 4, 'ALS_XZ': 5, 'SimpleColoring': 1, 'lastRemaining': 7, 'fullHouse': 5}
1471|020006000400000003008100500009800005000000800000070910070020000600004300001300050|SOLVED_CLEAN|59|0|0|{'FPF': 1, 'crossHatch': 27, 'lastRemaining': 13, 'nakedSingle': 13, 'fullHouse': 5}
1472|987600000500000800000000060040030002009700000000004010008500700000071030000020004|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'D2B': 3, 'ALS_XYWing': 3, 'KrakenFish': 1, 'FPC': 5, 'crossHatch': 25, 'LZWing': 3, 'nakedSingle': 20, 'lastRemaining': 6, 'XWing': 1}
1473|980760000750040000003805700800009300009000020000100006300000002090008500000400010|SOLVED_CLEAN|56|0|0|{'DeepResonance': 1, 'FPCE': 1, 'nakedSingle': 10, 'FPC': 1, 'ALS_XYWing': 4, 'crossHatch': 21, 'lastRemaining': 17, 'fullHouse': 6}
1474|980760500500400970000000006400500700030000000000080020100040059040000100009100007|SOLVED_CLEAN|56|0|0|{'DeepResonance': 4, 'nakedSingle': 17, 'FPC': 1, 'LZWing': 2, 'FPCE': 1, 'crossHatch': 18, 'lastRemaining': 11, 'fullHouse': 8}
